距離(自),距離(至),緯度(自),経度(自),緯度(至),経度(至)
178936.222,178946.222,39.7710698961673,255.187467783268,39.7710599674658,255.187583086531
178946.222,178956.222,39.7710599674658,255.187583086531,39.7710500757019,255.187698540841
178956.222,178966.222,39.7710500757019,255.187698540841,39.7710402504785,255.187815255428
178966.222,178976.222,39.7710402504785,255.187815255428,39.7710304571475,255.187931490788
178976.222,178986.222,39.7710304571475,255.187931490788,39.7710204545007,255.188047142385
178986.222,178996.222,39.7710204545007,255.188047142385,39.7710101279538,255.18816282801
178996.222,179006.222,39.7710101279538,255.18816282801,39.7709996590404,255.188278991831
179006.222,179016.222,39.7709996590404,255.188278991831,39.7709891780496,255.188395213718
179016.222,179026.222,39.7709891780496,255.188395213718,39.7709788488128,255.188510267269
179026.222,179036.222,39.7709788488128,255.188510267269,39.7709684736718,255.188626181064
179036.222,179046.222,39.7709684736718,255.188626181064,39.770958068532,255.188741864976
179046.222,179056.222,39.770958068532,255.188741864976,39.7709480837381,255.188857963821
179056.222,179066.222,39.7709480837381,255.188857963821,39.7709382802285,255.188974206305
179066.222,179076.222,39.7709382802285,255.188974206305,39.7709284564023,255.189089975046
179076.222,179086.222,39.7709284564023,255.189089975046,39.770918380182,255.189206020261
179086.222,179096.222,39.770918380182,255.189206020261,39.770908044142,255.189321614142
179096.222,179106.222,39.770908044142,255.189321614142,39.7708975073147,255.189437359137
179106.222,179116.222,39.7708975073147,255.189437359137,39.7708865220027,255.189553111969
179116.222,179126.222,39.7708865220027,255.189553111969,39.7708752616908,255.189668749806
179126.222,179136.222,39.7708752616908,255.189668749806,39.7708638240643,255.189784368295
179136.222,179146.222,39.7708638240643,255.189784368295,39.7708520980911,255.189899745538
179146.222,179156.222,39.7708520980911,255.189899745538,39.7708401091147,255.190015494446
179156.222,179166.222,39.7708401091147,255.190015494446,39.7708292957641,255.190130057313
179166.222,179176.222,39.7708292957641,255.190130057313,39.7708270583333,255.19015094
179176.222,179186.222,39.7708270583333,255.19015094,39.7708270583333,255.19015094
179186.222,179196.222,39.7708270583333,255.19015094,39.7708270583333,255.19015094
179196.222,179206.222,39.7708270583333,255.19015094,39.7708270583333,255.19015094
179206.222,179216.222,39.7708270583333,255.19015094,39.7708270583333,255.19015094
179216.222,179226.222,39.7708270583333,255.19015094,39.7708270583333,255.19015094
